,Bedroom Info,Bathroom Info,Rooms Info,Interior Info,Exterior Info,Property Info,Laundry Info,Fireplace Info,Flooring Info,Kitchen+Dining Info,Living Room Info
2329,[],[],"['patio', 'patio', 'pool']",[],['carpet'],"['ceiling fan', 'spa', 'spa']",[],[],[],[],[]
2330,[],[],[],[],[],"['washer', 'dryer', 'wood']",[],[],[],[],[]
2331,[],[],['patio'],['fireplace'],[],[],[],[],[],[],[]
2332,[],[],[],[],[],"['pantry', 'walk', 'walk']",[],[],[],['patio'],[]
2333,[],[],[],[],[],"['dryer', 'dryer', 'washer', 'carpet', 'walk', 'wood', 'vaulted']",[],[],[],[],[]
2334,[],[],['patio'],[],[],['wood'],[],[],[],['pool'],[]
2335,[],[],"['deck', 'fireplace', 'wood']",[],[],"['fireplace', 'wood']",[],[],[],[],"['dryer', 'washer', 'dryer']"
2336,[],[],[],[],[],[],[],[],[],[],[]
2337,[],[],['pool'],[],['carpet'],['walk'],[],[],[],[],[]
2338,[],[],[],[],[],"['wood', 'laminate']",[],[],[],[],[]
2341,[],[],"['spa', 'pool']",[],[],"['ceiling fan', 'dryer', 'dryer', 'fireplace', 'fireplace', 'carpet', 'washer', 'washer', 'dryer']",[],[],[],[],[]
2342,['walk'],[],"['pool', 'wood']",['fireplace'],[],"['washer', 'dryer']",[],[],[],['deck'],[]
2343,[],[],[],['fireplace'],[],[],[],[],[],[],['office']
2344,[],['walk'],"['deck', 'patio', 'patio']",[],[],"['ceiling fan', 'walk', 'carpet', 'wood']",[],[],[],[],['fireplace']
2346,[],[],"['patio', 'pool', 'pool', 'pool', 'patio', 'patio']",[],[],"['ceiling fan', 'granite', 'pantry', 'walk', 'carpet', 'laminate']",[],[],[],[],[]
2347,[],['ceiling fan'],[],[],['laminate'],"['washer', 'dryer', 'island']",[],[],[],[],[]
2348,[],[],['pool'],[],[],[],[],[],[],[],[]
2349,[],[],"['deck', 'patio']",[],[],['wood'],[],[],[],[],[]
2350,[],[],"['patio', 'wood']",[],[],"['ceiling fan', 'carpet', 'wood', 'bar', 'fireplace', 'walk']",[],[],[],['carpet'],['pantry']
2351,[],[],[],[],[],[],[],[],[],[],[]
2352,[],[],[],[],['carpet'],"['dryer', 'washer']",[],[],[],[],[]
2353,[],[],[],[],['carpet'],"['dryer', 'washer', 'walk']",[],[],[],[],[]
2354,[],[],"['pool', 'pool', 'pool', 'pool', 'spa', 'spa', 'spa', 'spa']","['fireplace', 'wood']",[],"['carpet', 'wood']",['granite'],[],[],[],[]
2355,[],[],[],[],[],"['fireplace', 'fireplace', 'fireplace', 'island', 'wood']",[],[],[],[],[]
2356,[],[],"['patio', 'wood', 'patio', 'pool']",['fireplace'],['carpet'],[],[],[],[],[],[]
2357,[],['walk'],[],[],[],"['fireplace', 'fireplace', 'carpet']",['granite'],[],[],[],[]
2358,[],[],[],[],[],[],[],[],[],[],[]
2359,[],[],"['deck', 'deck', 'deck']",[],[],"['walk', 'washer', 'carpet', 'laminate']",[],[],[],[],[]
2360,[],[],['patio'],[],['carpet'],['walk'],[],[],[],[],[]
2361,[],"['walk', 'walk']","['patio', 'patio']",['fireplace'],[],"['vaulted', 'walk']",[],"['dryer', 'washer']",[],['pool'],"['office', 'pantry']"
2362,[],[],[],[],[],[],[],[],[],[],[]
2363,[],[],['patio'],[],[],"['dryer', 'washer']",[],[],[],[],[]
2364,[],[],[],[],[],[],[],[],['carpet'],[],[]
2365,[],[],[],[],[],"['washer', 'dryer']",[],[],[],"['patio', 'ceiling fan']",[]
2366,[],[],['pool'],[],[],['carpet'],[],[],[],"['dryer', 'washer']",[]
2367,[],[],['pool'],['fireplace'],[],['spa'],['island'],"['dryer', 'washer']",[],[],[]
2368,[],[],"['patio', 'spa', 'pool']",[],[],"['ceiling fan', 'dryer', 'dryer', 'fireplace', 'washer', 'washer', 'dryer']",[],[],[],[],[]
2370,[],[],[],[],[],[],[],[],[],[],[]
2371,[],[],"['deck', 'wood', 'patio', 'patio']",[],[],"['island', 'pantry', 'walk', 'wood', 'fireplace', 'fireplace']",[],[],[],[],[]
2372,[],[],['patio'],[],[],"['carpet', 'wood']",[],[],[],[],[]
2373,[],[],"['patio', 'patio', 'pool']",['fireplace'],[],"['granite', 'spa', 'spa']",[],['dryer'],[],[],['office']
2374,[],[],[],[],[],['bar'],[],[],[],[],[]
2375,[],"['ceiling fan', 'walk']",[],[],[],"['fireplace', 'vaulted', 'ceiling fan', 'dryer', 'washer']",[],[],[],[],[]
2376,[],[],[],['fireplace'],[],"['island', 'pantry']",[],[],[],[],[]
2377,[],[],[],['fireplace'],[],[],[],[],[],[],"['dryer', 'washer']"
2378,[],[],[],[],[],[],[],[],[],[],[]
2379,[],[],[],[],[],"['vaulted', 'fireplace', 'wood', 'carpet']",[],[],[],[],[]
2380,[],[],[],[],[],[],[],[],[],[],[]
2381,[],[],[],[],[],[],[],[],[],[],[]
2382,[],[],[],[],[],['carpet'],[],[],[],[],[]
2383,[],[],['deck'],[],[],[],[],[],[],[],[]
2384,[],[],[],[],[],"['fireplace', 'carpet', 'wood', 'dryer', 'dryer', 'washer']",[],[],['fireplace'],[],[]
2385,[],[],"['patio', 'deck', 'patio', 'pool']",['fireplace'],['carpet'],"['vaulted', 'ceiling fan']",['bar'],[],[],[],['office']
2386,[],[],[],[],[],['bar'],['bar'],[],[],[],[]
2387,[],[],[],[],[],[],[],[],[],[],[]
2388,[],[],[],[],[],"['ceiling fan', 'granite', 'pantry', 'walk', 'carpet']",[],[],[],[],[]
2389,[],[],[],[],[],[],[],[],[],[],[]
2390,[],[],[],[],[],"['laminate', 'carpet', 'wood']",[],"['dryer', 'washer']",[],[],[]
2391,[],[],"['patio', 'patio', 'pool']",[],[],"['walk', 'vaulted', 'granite', 'carpet', 'laminate']",[],[],[],[],[]
2393,[],[],[],[],[],['fireplace'],[],[],[],[],[]
2396,[],[],['patio'],[],[],"['carpet', 'fireplace', 'wood']",[],[],[],[],[]
2397,[],['walk'],['deck'],[],[],"['granite', 'walk', 'carpet']",[],[],[],[],[]
2398,[],[],[],[],[],[],[],[],[],[],[]
2399,[],[],[],[],[],[],[],[],[],[],[]
2400,[],[],[],[],[],"['high ceiling', 'granite', 'carpet', 'wood']",[],"['dryer', 'dryer', 'washer']",[],[],[]
2401,[],[],['pool'],['fireplace'],"['carpet', 'wood']","['granite', 'spa']",['granite'],[],[],['walk'],[]
2402,[],[],[],"['fireplace', 'wood']",[],"['carpet', 'pantry', 'wood']",[],[],[],[],[]
2403,[],[],"['pool', 'pool', 'pool']",[],['carpet'],"['bar', 'dryer', 'washer', 'walk']",[],[],[],[],[]
2404,[],['walk'],['pool'],[],[],"['carpet', 'vaulted']","['laminate', 'pantry']",[],[],[],[]
2405,[],[],['patio'],[],[],[],[],[],[],[],[]
2406,[],[],[],[],[],[],[],[],[],[],[]
2407,[],[],['deck'],[],[],"['washer', 'dryer']",[],[],[],[],[]
2408,[],[],[],[],[],['carpet'],[],[],[],[],['granite']
2409,[],['ceiling fan'],['wood'],[],[],['carpet'],[],[],[],[],"['ceiling fan', 'island', 'granite', 'washer', 'dryer']"
2411,[],[],['deck'],[],[],"['ceiling fan', 'carpet', 'wood', 'walk']",[],[],[],[],[]
2412,[],[],"['pool', 'pool']",[],[],"['dryer', 'washer', 'walk']",[],[],[],[],"['washer', 'dryer']"
2413,[],[],"['patio', 'patio']",[],['carpet'],"['vaulted', 'walk']",[],[],[],[],[]
2415,[],[],[],[],['carpet'],[],[],[],[],[],['office']
2416,[],[],['wood'],['fireplace'],[],[],[],[],[],[],[]
2417,[],[],['deck'],[],[],[],[],[],[],[],[]
2418,[],[],['patio'],[],[],"['dryer', 'washer', 'pantry', 'walk']",['bar'],[],[],[],[]
2419,[],[],[],['fireplace'],[],[],[],[],[],[],[]
2420,[],[],[],[],[],[],['pantry'],[],[],[],[]
2421,[],[],[],[],[],"['ceiling fan', 'dryer', 'vaulted', 'washer', 'laminate', 'wood']",[],[],[],[],[]
2422,[],"['carpet', 'walk']","['pool', 'pool']",[],[],"['fireplace', 'carpet', 'dryer', 'washer']",[],[],[],[],"['carpet', 'marble', 'carpet']"
2423,[],[],[],[],[],[],[],[],[],[],[]
2424,[],[],[],[],[],"['wood', 'carpet']",[],[],[],[],[]
2425,[],[],['pool'],[],[],"['carpet', 'pantry', 'bar']",[],[],[],[],[]
2427,[],[],[],[],[],['walk'],[],[],[],[],[]
2428,[],[],[],[],[],"['walk', 'bar', 'dryer', 'washer', 'wood']",[],[],[],[],[]
2429,[],[],"['spa', 'pool']",[],[],"['ceiling fan', 'dryer', 'dryer', 'fireplace', 'fireplace', 'carpet', 'washer', 'washer', 'dryer']",[],[],[],[],[]
2430,['walk'],[],[],['fireplace'],[],[],[],[],[],[],"['walk', 'office']"
2431,[],[],[],[],[],[],[],[],[],[],[]
2432,[],[],"['patio', 'patio', 'wood']","['fireplace', 'wood']",[],"['vaulted', 'walk', 'carpet', 'dryer', 'washer', 'washer', 'dryer']",[],[],[],[],[]
2433,[],[],['pool'],[],"['wood', 'carpet']",['fireplace'],[],[],[],[],[]
2434,[],[],[],[],[],"['island', 'walk', 'dryer', 'washer', 'marble']",[],[],[],[],['office']
2435,[],[],"['pool', 'patio', 'patio', 'deck']",[],[],"['fireplace', 'fireplace', 'fireplace']",[],[],[],['wood'],"['washer', 'dryer', 'dryer']"
2436,[],[],"['patio', 'spa', 'pool']",[],[],"['ceiling fan', 'dryer', 'carpet', 'washer', 'dryer']",[],[],[],[],[]
2438,[],[],"['patio', 'wood']",['fireplace'],[],[],[],[],[],[],[]
2439,[],[],[],[],[],"['dryer', 'washer', 'laminate', 'wood']",[],[],[],[],[]
2440,[],[],['pool'],[],[],"['carpet', 'laminate']",[],[],[],[],[]
2441,[],[],[],[],[],"['laminate', 'carpet']",[],[],[],[],[]
2442,[],[],[],[],[],[],[],[],[],[],[]
2443,[],[],[],"['fireplace', 'fireplace']",['laminate'],[],[],[],[],[],[]
2444,[],[],['patio'],[],[],"['wood', 'carpet']",[],[],[],[],[]
2445,[],[],"['pool', 'pool', 'pool', 'pool']",[],[],"['vaulted', 'dryer', 'washer', 'dryer', 'washer']",[],[],[],['pool'],[]
2446,[],[],"['patio', 'pool', 'pool', 'patio']",[],[],"['pantry', 'fireplace', 'carpet', 'wood']",[],[],[],[],[]
2447,[],[],['deck'],[],[],[],[],[],[],[],[]
2448,[],['carpet'],[],[],[],"['vaulted', 'bar']","['island', 'pantry']",[],['carpet'],[],[]
2449,[],[],[],['fireplace'],[],"['ceiling fan', 'dryer', 'washer', 'carpet']",[],[],[],[],[]
2450,[],['spa'],"['pool', 'pool', 'spa']",[],"['marble', 'wood']","['bar', 'island', 'fireplace', 'bar']",[],[],[],[],[]
2451,[],[],"['patio', 'patio', 'patio']",[],[],"['dryer', 'washer', 'wood']",[],[],[],[],[]
2452,[],[],[],[],[],[],[],[],[],[],[]
2453,[],[],[],"['fireplace', 'fireplace']",[],"['dryer', 'washer', 'carpet', 'carpet', 'walk', 'wood']",[],[],[],[],[]
2454,[],['carpet'],[],['wood'],[],"['vaulted', 'bar']",['island'],[],[],[],[]
2455,[],[],"['deck', 'wood', 'patio']",[],[],['carpet'],[],[],[],[],[]
2456,[],[],['deck'],[],[],"['dryer', 'washer']",[],[],[],[],[]
2457,['walk'],[],"['patio', 'deck', 'patio', 'patio', 'pool', 'pool']","['wood', 'fireplace']","['carpet', 'wood']","['vaulted', 'spa']",[],"['dryer', 'dryer', 'washer']",[],[],[]
2458,[],[],['deck'],[],[],"['ceiling fan', 'wood']",[],[],[],[],[]
2459,[],[],[],[],[],[],[],[],[],[],[]
2460,[],[],"['patio', 'patio']",[],[],['dryer'],[],[],[],[],[]
2461,[],[],['pool'],[],[],[],[],[],[],[],[]
2462,[],[],[],[],[],[],[],[],[],[],[]
2463,[],[],[],[],[],[],[],[],[],[],[]
2464,[],[],[],[],[],[],[],[],[],[],[]
2465,[],[],[],[],[],[],[],[],[],[],[]
2466,[],[],[],[],[],[],[],[],[],[],[]
2467,[],[],"['patio', 'patio', 'pool']",[],['carpet'],['spa'],[],[],[],[],[]
2468,[],[],[],[],[],['wood'],[],[],[],[],[]
2469,[],[],[],[],[],[],[],[],[],[],[]
2470,[],[],"['pool', 'pool']",[],[],"['dryer', 'washer', 'vaulted', 'walk']",[],[],[],[],[]
2472,[],[],"['patio', 'pool', 'pool']",[],[],"['pantry', 'pantry', 'washer', 'washer', 'dryer', 'carpet', 'marble']",[],[],[],[],[]
2473,[],[],[],[],[],"['carpet', 'walk']","['island', 'pantry']",[],[],[],[]
2474,[],[],[],[],[],[],[],[],[],[],[]
2475,[],[],[],[],[],[],[],[],[],[],[]
2476,[],[],['patio'],[],"['carpet', 'laminate']","['dryer', 'washer', 'wood', 'walk']",[],[],[],[],[]
2478,[],[],['patio'],['fireplace'],[],"['ceiling fan', 'dryer', 'dryer', 'washer', 'carpet']",[],[],[],[],[]
2479,[],[],[],[],[],[],[],[],[],[],[]
2481,[],[],[],[],[],"['carpet', 'wood']",[],[],[],[],[]
2482,[],[],['pool'],[],[],"['washer', 'dryer', 'dryer', 'washer', 'laminate']",[],[],[],[],[]
2483,[],[],[],[],[],[],[],[],[],[],[]
2484,[],"['wood', 'laminate']",[],[],[],"['wood', 'laminate']",[],[],"['wood', 'laminate']",[],[]
2485,[],[],['patio'],['fireplace'],[],"['island', 'pantry', 'walk', 'bar', 'dryer', 'carpet', 'wood']",[],[],[],[],[]
2487,[],[],[],[],[],[],[],[],[],[],[]
2488,[],[],[],['fireplace'],[],[],[],[],[],[],[]
2489,[],[],['pool'],[],[],[],[],[],[],[],[]
2490,[],[],[],[],[],"['fireplace', 'dryer', 'washer']","['bar', 'pantry']","['dryer', 'washer']",[],[],[]
2491,[],[],['pool'],[],[],[],[],[],[],[],[]
2492,[],[],[],[],[],[],[],[],[],[],[]
2493,[],[],"['patio', 'deck']",[],[],"['ceiling fan', 'washer', 'dryer', 'fireplace', 'wood']",[],[],[],[],['bar']
2495,[],[],"['wood', 'deck']",[],[],"['wood', 'fireplace', 'wood']",[],[],[],['office'],['island']
2497,[],[],['pool'],[],[],"['washer', 'dryer', 'washer', 'dryer']",[],[],[],['pool'],[]
2498,[],[],[],[],[],['fireplace'],[],[],[],[],[]
2499,[],[],[],[],[],[],[],[],[],[],[]
2500,['walk'],[],"['pool', 'patio', 'patio', 'deck']",[],[],"['carpet', 'laminate', 'island']",[],[],[],[],"['washer', 'dryer', 'dryer']"
2501,[],[],[],[],[],"['deck', 'patio', 'carpet', 'wood', 'ceiling fan']","['granite', 'island']",[],[],[],[]
2502,[],[],['deck'],[],[],['fireplace'],[],[],[],[],[]
2503,[],[],"['deck', 'patio']",[],[],"['wood', 'wood', 'walk', 'vaulted']",[],[],[],[],[]
2504,[],[],[],['fireplace'],[],['carpet'],['bar'],[],[],[],[]
2505,[],[],['patio'],[],[],"['pantry', 'bar']",[],[],[],[],[]
2506,[],[],[],"['fireplace', 'fireplace']",[],"['washer', 'dryer']",[],[],[],[],"['office', 'bar', 'quartz']"
2507,[],[],[],[],[],['laminate'],[],[],[],[],[]
2508,[],[],[],[],[],[],[],[],[],[],[]
2509,[],[],['deck'],[],[],"['island', 'pantry', 'vaulted', 'walk', 'wood', 'ceiling fan', 'washer', 'fireplace', 'fireplace']",[],[],[],[],['office']
2510,[],[],[],[],[],"['high ceiling', 'carpet']",[],"['dryer', 'dryer', 'washer']",[],[],[]
2511,[],[],[],['fireplace'],[],"['carpet', 'walk']",['bar'],[],[],[],[]
2512,[],[],[],[],[],['carpet'],[],[],[],[],[]
2513,[],"['walk', 'walk']","['pool', 'pool', 'pool', 'pool', 'spa', 'spa']",[],[],"['fireplace', 'fireplace', 'carpet', 'bar']","['granite', 'pantry', 'island', 'bar']",[],[],[],[]
2514,[],[],[],[],[],[],[],[],[],"['vaulted', 'high ceiling', 'pool', 'deck', 'carpet', 'dryer', 'carpet', 'washer']",[]
2515,[],[],[],[],[],[],[],[],[],[],[]
2516,[],[],[],[],[],"['fireplace', 'walk']",[],[],[],['deck'],['laminate']
2517,[],[],[],[],[],[],[],[],[],[],[]
2518,[],[],[],[],[],[],[],[],[],[],[]
2519,[],[],['hot tub'],[],[],"['dryer', 'washer', 'pantry', 'wood', 'spa', 'spa']",[],[],[],[],['office']
2521,[],[],[],[],[],"['dryer', 'washer', 'walk']",[],[],[],[],[]
2522,[],[],"['patio', 'deck']",['fireplace'],[],"['bar', 'high ceiling', 'quartz', 'carpet', 'wood']",[],"['dryer', 'dryer', 'washer']",[],[],[]
2523,[],[],[],"['fireplace', 'wood']",[],['wood'],[],[],[],[],[]
2524,[],[],"['deck', 'deck', 'deck']",[],[],"['ceiling fan', 'walk', 'dryer', 'dryer', 'washer', 'fireplace', 'carpet']",[],[],[],[],[]
2525,[],[],[],[],[],"['fireplace', 'wood']",[],[],[],[],['wood']
2526,[],['walk'],['patio'],[],[],"['wood', 'fireplace', 'carpet', 'laminate']",[],[],[],[],['office']
2528,[],[],"['pool', 'pool']",[],[],"['washer', 'dryer', 'washer', 'dryer']",[],[],[],['pool'],[]
2530,[],[],[],[],[],[],[],[],[],[],[]
2531,[],[],['pool'],[],[],"['sauna', 'spa', 'hot tub', 'bar', 'pantry']",[],[],[],[],"['dryer', 'washer']"
2532,[],[],[],[],['carpet'],[],[],[],[],[],[]
2533,[],[],"['pool', 'spa']",[],[],[],[],[],[],[],[]
2534,[],[],"['pool', 'pool']",[],[],"['fireplace', 'fireplace', 'wood', 'carpet', 'wood']",[],[],[],[],"['fireplace', 'fireplace', 'office']"
2535,[],['walk'],['patio'],[],['wood'],"['washer', 'dryer', 'island', 'bar']",[],[],[],[],['office']
2537,[],[],[],[],[],[],[],[],[],[],[]
2538,[],[],[],[],[],[],[],[],[],[],[]
2539,[],[],['patio'],[],['carpet'],"['dryer', 'washer']",[],[],[],[],[]
2540,[],[],[],[],[],[],[],[],[],[],[]
2541,[],[],[],[],[],[],[],[],[],[],[]
2542,[],[],[],[],['carpet'],['walk'],[],[],[],[],[]
2543,[],[],[],[],[],[],[],[],[],[],[]
2544,[],"['ceiling fan', 'walk']","['pool', 'pool', 'pool']","['fireplace', 'fireplace']",[],"['dryer', 'washer', 'dryer', 'laminate']","['wood', 'pantry']",[],[],[],[]
2545,[],[],"['patio', 'wood', 'pool']",[],[],"['fireplace', 'wood', 'carpet', 'laminate']",[],[],[],[],[]
2546,[],[],[],[],[],"['fireplace', 'carpet']",[],[],[],[],[]
2547,[],[],[],[],[],"['walk', 'washer', 'dryer']",[],[],[],[],[]
2548,[],[],"['pool', 'pool']",[],[],['carpet'],[],[],[],[],"['dryer', 'washer']"
2549,[],[],[],[],[],[],"['wood', 'laminate']",[],"['wood', 'laminate']",[],[]
2550,[],[],[],['fireplace'],[],"['washer', 'dryer', 'dryer', 'carpet', 'wood']",[],[],[],[],[]
2551,[],[],"['deck', 'patio', 'pool', 'pool']",[],[],"['fireplace', 'fireplace']",[],[],[],[],[]
2552,[],[],[],['fireplace'],[],['walk'],['pantry'],[],[],[],[]
2553,[],[],"['patio', 'wood']",[],[],"['vaulted', 'carpet']",[],[],[],[],[]
2554,[],[],[],[],[],[],[],[],[],[],[]
2555,[],[],[],[],[],[],[],[],[],[],[]
2556,[],[],"['deck', 'deck', 'wood']",[],[],"['wood', 'carpet']",[],[],[],[],[]
2557,[],[],"['patio', 'deck', 'patio', 'deck']",[],[],"['island', 'granite', 'carpet', 'wood']",[],"['dryer', 'washer']",[],[],[]
2558,[],[],[],[],[],[],[],[],[],[],[]
2559,[],['walk'],['patio'],[],[],"['carpet', 'wood', 'marble']",[],[],[],[],['fireplace']
2560,[],[],[],['wood'],"['laminate', 'carpet']",[],[],[],[],[],[]
2561,[],[],"['patio', 'wood']",[],[],"['fireplace', 'fireplace', 'wood', 'laminate', 'ceiling fan']",[],[],[],[],"['office', 'office', 'office']"
2562,[],[],[],[],['carpet'],"['vaulted', 'walk']",[],[],[],[],[]
2563,[],[],[],[],"['carpet', 'laminate']","['dryer', 'washer', 'walk']",[],[],[],[],[]
2564,[],[],['deck'],[],[],"['wood', 'laminate']",[],[],[],[],[]
2565,[],[],['patio'],[],['laminate'],"['dryer', 'washer']",[],[],[],[],[]
2566,[],[],['wood'],"['fireplace', 'fireplace']",[],['dryer'],[],[],[],[],[]
2567,[],[],[],[],[],"['bar', 'office', 'dryer', 'washer']",[],[],[],[],[]
2568,[],[],['pool'],[],['carpet'],"['dryer', 'washer', 'high ceiling', 'walk']",[],[],[],[],[]
2569,[],[],"['pool', 'patio', 'deck']",[],[],"['bar', 'high ceiling', 'island', 'carpet', 'wood']",[],"['dryer', 'washer']",[],[],[]
2570,[],[],[],[],[],"['pantry', 'granite', 'pantry', 'walk', 'carpet']",[],[],[],[],[]
2571,[],[],['deck'],[],[],"['carpet', 'walk', 'fireplace', 'fireplace']",[],[],[],"['washer', 'dryer']",[]
2572,[],[],['deck'],[],[],[],[],[],[],[],[]
2573,[],['wood'],['patio'],[],[],['fireplace'],"['bar', 'wood']",[],"['fireplace', 'wood']",['ceiling fan'],[]
2574,[],[],[],[],[],[],[],[],[],[],['ceiling fan']
2575,[],[],"['pool', 'pool', 'pool']",[],[],[],[],[],[],[],[]
2576,[],[],['patio'],[],[],['carpet'],[],[],[],[],[]
2577,[],[],[],[],[],[],[],[],[],[],[]
2578,[],[],"['patio', 'deck']",[],[],['wood'],[],[],[],[],"['vaulted', 'fireplace', 'deck', 'jacuzzi', 'office']"
2579,[],[],[],['fireplace'],[],"['washer', 'dryer']",[],[],[],[],[]
2580,[],[],['pool'],[],['carpet'],"['pantry', 'walk']",[],[],[],[],[]
2581,[],[],[],[],[],"['washer', 'dryer', 'wood', 'wood']",[],[],[],[],"['dryer', 'washer']"
2582,[],[],"['patio', 'wood']",[],[],"['fireplace', 'laminate']",[],[],[],[],[]
2583,[],['walk'],['patio'],[],['wood'],"['washer', 'dryer', 'island', 'bar']",[],[],[],[],[]
2585,[],[],['patio'],[],[],"['ceiling fan', 'walk', 'wood']",[],[],[],[],[]
2586,[],[],"['patio', 'deck']",['fireplace'],[],"['bar', 'dryer', 'washer', 'carpet', 'wood']",[],"['dryer', 'dryer', 'washer']",[],[],[]
2587,[],[],[],[],['carpet'],"['ceiling fan', 'vaulted', 'walk']",[],[],[],[],[]
2588,[],"['walk', 'ceiling fan']","['patio', 'patio']","['fireplace', 'fireplace', 'fireplace']",[],"['washer', 'dryer', 'island', 'bar']",[],[],[],[],['office']
2589,[],[],[],[],[],[],[],[],[],[],[]
2590,[],[],"['deck', 'patio']",[],[],['fireplace'],[],[],[],[],[]
2591,[],[],[],[],[],"['wood', 'carpet']",[],[],[],[],[]
2593,[],[],[],[],[],[],[],[],[],[],[]
2594,[],[],[],[],[],[],[],[],[],[],[]
2595,[],[],[],[],[],[],[],[],[],[],"['dryer', 'dryer', 'washer', 'washer']"
2596,[],[],['patio'],[],[],"['ceiling fan', 'carpet']",[],[],[],[],['bar']
2597,[],['carpet'],[],['fireplace'],[],['vaulted'],"['bar', 'island']",[],['carpet'],[],[]
2598,[],[],"['pool', 'patio']",[],[],"['fireplace', 'carpet', 'laminate']",[],[],[],[],[]
2599,[],[],[],[],[],[],[],[],[],[],[]
2600,[],[],"['pool', 'pool']",['fireplace'],[],"['washer', 'dryer']",[],[],[],[],[]
2601,[],"['walk', 'walk']","['pool', 'patio']",[],[],['fireplace'],[],[],[],[],['pantry']
2602,[],[],['pool'],"['patio', 'fireplace']",[],[],[],"['dryer', 'washer']",[],[],[]
2603,[],[],[],[],[],"['wood', 'carpet']",[],[],[],[],[]
2604,[],[],[],[],[],['fireplace'],[],[],[],[],['office']
2605,[],[],"['patio', 'patio']",[],[],"['ceiling fan', 'walk', 'carpet']",['bar'],[],[],[],"['bar', 'washer', 'dryer']"
2606,[],[],[],[],[],[],[],[],[],[],[]
2607,[],[],[],[],[],"['fireplace', 'fireplace', 'dryer', 'washer']",['bar'],"['dryer', 'washer']",[],[],[]
2608,[],['carpet'],['deck'],[],[],['fireplace'],"['island', 'laminate', 'pantry', 'laminate']",[],"['carpet', 'fireplace', 'carpet']",['ceiling fan'],[]
2609,[],[],"['deck', 'office']",[],[],"['wood', 'high ceiling']",[],"['dryer', 'washer']",[],[],['bar']
2610,[],[],['wood'],[],[],"['walk', 'ceiling fan', 'dryer', 'marble', 'wood']",[],[],[],[],[]
2611,[],[],"['patio', 'patio']","['fireplace', 'fireplace', 'wood']","['carpet', 'wood']",['walk'],[],[],[],[],[]
2612,['spa'],[],[],[],[],"['walk', 'dryer', 'washer', 'marble']",[],[],[],[],[]
2614,[],[],[],[],[],[],[],[],[],[],[]
2615,[],[],"['pool', 'pool', 'pool', 'pool', 'spa', 'spa']","['fireplace', 'fireplace']",['marble'],['walk'],[],[],[],[],[]
2616,[],[],['walk'],['fireplace'],[],"['carpet', 'walk']","['island', 'pantry', 'walk']",[],[],[],[]
2617,[],[],[],"['fireplace', 'fireplace']",[],[],[],[],[],[],[]
2618,[],[],[],[],[],[],[],[],[],[],[]
2619,[],[],[],[],[],[],[],[],[],[],[]
2620,[],"['walk', 'walk']","['patio', 'patio']",[],[],"['carpet', 'high ceiling', 'vaulted', 'walk']",[],[],[],[],[]
2621,[],[],[],[],[],[],[],[],[],[],[]
2622,[],[],['patio'],[],[],['fireplace'],[],[],[],[],[]
2623,['walk'],['office'],[],"['fireplace', 'fireplace']",[],"['carpet', 'wood']","['granite', 'island', 'pantry']",[],[],[],['bar']
2625,[],[],"['pool', 'pool', 'spa']",[],['wood'],"['island', 'pantry', 'washer', 'dryer', 'walk']",[],[],[],[],[]
2627,[],[],[],[],[],['walk'],[],[],[],[],[]
2628,[],[],[],[],['wood'],['high ceiling'],[],[],[],[],[]
2629,[],[],"['patio', 'deck']",[],[],"['granite', 'carpet']",[],[],[],[],[]
2630,[],[],['pool'],"['fireplace', 'wood']",[],[],[],[],[],[],[]
2631,[],[],['deck'],[],[],[],[],[],[],[],[]
2632,[],[],[],[],[],"['wood', 'ceiling fan', 'fireplace', 'fireplace']",[],[],[],[],[]
2633,[],[],"['pool', 'spa']",[],[],"['carpet', 'dryer', 'washer']",[],[],[],[],[]
2634,[],[],['hot tub'],['fireplace'],[],"['carpet', 'carpet', 'island', 'walk', 'wood']",[],[],[],[],[]
2635,[],[],[],[],[],"['walk', 'wood', 'bar']",[],[],[],['deck'],"['island', 'pantry']"
